unit,section,tube_number,year,inspected_at,initial_thickness,measured_thickness,min_allowable,operating_temp,operating_pressure,creep_pct,status
UNIT 3A,Secondary Superheater,140,2023,2023-06-15,6.1,4.99,3.5,509,144.8,63.14,Watch
UNIT 3A,Secondary Superheater,140,2024,2024-06-15,6.1,4.99,3.5,509,144.8,76.11,Watch
UNIT 3A,Secondary Superheater,140,2025,2025-06-15,6.1,4.55,3.5,509,144.8,87.1,Critical
UNIT 3A,Secondary Superheater,141,2021,2021-06-15,6.1,6.08,3.5,500,146.9,0.96,Safe
UNIT 3A,Secondary Superheater,141,2022,2022-06-15,6.1,6.07,3.5,500,146.9,2.06,Safe
UNIT 3A,Secondary Superheater,141,2023,2023-06-15,6.1,6.05,3.5,500,146.9,3.38,Safe
UNIT 3A,Secondary Superheater,141,2024,2024-06-15,6.1,6.03,3.5,500,146.9,4.7,Safe
UNIT 3A,Secondary Superheater,141,2025,2025-06-15,6.1,6.01,3.5,500,146.9,5.88,Safe
UNIT 3A,Secondary Superheater,142,2021,2021-06-15,6.1,5.63,3.5,514,139.9,30.04,Safe
UNIT 3A,Secondary Superheater,142,2022,2022-06-15,6.1,5.44,3.5,514,139.9,36.55,Safe
UNIT 3A,Secondary Superheater,142,2023,2023-06-15,6.1,5.29,3.5,514,139.9,43.37,Watch
UNIT 3A,Secondary Superheater,142,2024,2024-06-15,6.1,5.23,3.5,514,139.9,50.9,Watch
UNIT 3A,Secondary Superheater,142,2025,2025-06-15,6.1,5.04,3.5,514,139.9,57.38,Watch
UNIT 3A,Secondary Superheater,143,2021,2021-06-15,6.1,6.01,3.5,509,151.2,5.58,Safe
UNIT 3A,Secondary Superheater,143,2022,2022-06-15,6.1,5.98,3.5,509,151.2,6.58,Safe
UNIT 3A,Secondary Superheater,143,2023,2023-06-15,6.1,5.96,3.5,509,151.2,7.59,Safe
UNIT 3A,Secondary Superheater,143,2024,2024-06-15,6.1,5.96,3.5,509,151.2,8.6,Safe
UNIT 3A,Secondary Superheater,143,2025,2025-06-15,6.1,5.95,3.5,509,151.2,9.42,Safe
UNIT 3A,Secondary Superheater,144,2021,2021-06-15,6.1,5.53,3.5,528,150.5,31.85,Safe
UNIT 3A,Secondary Superheater,144,2022,2022-06-15,6.1,5.48,3.5,528,150.5,41.7,Watch
UNIT 3A,Secondary Superheater,144,2023,2023-06-15,6.1,5.23,3.5,528,150.5,50.75,Watch
UNIT 3A,Secondary Superheater,144,2024,2024-06-15,6.1,5.14,3.5,528,150.5,60.57,Watch
UNIT 3A,Secondary Superheater,144,2025,2025-06-15,6.1,4.87,3.5,528,150.5,68.55,Watch
UNIT 3A,Secondary Superheater,145,2021,2021-06-15,6.1,5.98,3.5,523,149,6.77,Safe
UNIT 3A,Secondary Superheater,145,2022,2022-06-15,6.1,5.96,3.5,523,149,8.5,Safe
UNIT 3A,Secondary Superheater,145,2023,2023-06-15,6.1,5.94,3.5,523,149,10.58,Safe
UNIT 3A,Secondary Superheater,145,2024,2024-06-15,6.1,5.91,3.5,523,149,12.55,Safe
UNIT 3A,Secondary Superheater,145,2025,2025-06-15,6.1,5.88,3.5,523,149,14.55,Safe
UNIT 3A,Secondary Superheater,146,2021,2021-06-15,6.1,6.03,3.5,520,150.3,3.93,Safe
UNIT 3A,Secondary Superheater,146,2022,2022-06-15,6.1,6,3.5,520,150.3,5.36,Safe
UNIT 3A,Secondary Superheater,146,2023,2023-06-15,6.1,5.99,3.5,520,150.3,6.66,Safe
UNIT 3A,Secondary Superheater,146,2024,2024-06-15,6.1,5.96,3.5,520,150.3,8.08,Safe
UNIT 3A,Secondary Superheater,146,2025,2025-06-15,6.1,5.93,3.5,520,150.3,9.29,Safe
UNIT 3A,Secondary Superheater,147,2021,2021-06-15,6.1,6.01,3.5,507,143.2,4.87,Safe
UNIT 3A,Secondary Superheater,147,2022,2022-06-15,6.1,6.01,3.5,507,143.2,5.98,Safe
UNIT 3A,Secondary Superheater,147,2023,2023-06-15,6.1,5.98,3.5,507,143.2,7.12,Safe
UNIT 3A,Secondary Superheater,147,2024,2024-06-15,6.1,5.98,3.5,507,143.2,8.32,Safe
UNIT 3A,Secondary Superheater,147,2025,2025-06-15,6.1,5.95,3.5,507,143.2,9.53,Safe
UNIT 3A,Secondary Superheater,148,2021,2021-06-15,6.1,5.97,3.5,530,145,7.83,Safe
UNIT 3A,Secondary Superheater,148,2022,2022-06-15,6.1,5.92,3.5,530,145,9.32,Safe
UNIT 3A,Secondary Superheater,148,2023,2023-06-15,6.1,5.89,3.5,530,145,10.73,Safe
UNIT 3A,Secondary Superheater,148,2024,2024-06-15,6.1,5.91,3.5,530,145,11.99,Safe
UNIT 3A,Secondary Superheater,148,2025,2025-06-15,6.1,5.89,3.5,530,145,13.14,Safe
UNIT 3A,Secondary Superheater,149,2021,2021-06-15,6.1,5.79,3.5,518,148.5,20.58,Safe
UNIT 3A,Secondary Superheater,149,2022,2022-06-15,6.1,5.55,3.5,518,148.5,29.97,Safe
UNIT 3A,Secondary Superheater,149,2023,2023-06-15,6.1,5.36,3.5,518,148.5,38.97,Safe
UNIT 3A,Secondary Superheater,149,2024,2024-06-15,6.1,5.39,3.5,518,148.5,48.99,Watch
UNIT 3A,Secondary Superheater,149,2025,2025-06-15,6.1,5.19,3.5,518,148.5,58.28,Watch
UNIT 3A,Secondary Superheater,150,2021,2021-06-15,6.1,5.98,3.5,514,147.9,6.72,Safe
UNIT 3A,Secondary Superheater,150,2022,2022-06-15,6.1,5.96,3.5,514,147.9,9.16,Safe
UNIT 3A,Secondary Superheater,150,2023,2023-06-15,6.1,5.91,3.5,514,147.9,11.19,Safe
UNIT 3A,Secondary Superheater,150,2024,2024-06-15,6.1,5.9,3.5,514,147.9,13.71,Safe
UNIT 3A,Secondary Superheater,150,2025,2025-06-15,6.1,5.85,3.5,514,147.9,16.02,Safe
UNIT 3A,Secondary Superheater,151,2021,2021-06-15,6.1,5.72,3.5,520,145.2,20.05,Safe
UNIT 3A,Secondary Superheater,151,2022,2022-06-15,6.1,5.65,3.5,520,145.2,26.76,Safe
UNIT 3A,Secondary Superheater,151,2023,2023-06-15,6.1,5.5,3.5,520,145.2,34.21,Safe
UNIT 3A,Secondary Superheater,151,2024,2024-06-15,6.1,5.49,3.5,520,145.2,41.14,Watch
UNIT 3A,Secondary Superheater,151,2025,2025-06-15,6.1,5.15,3.5,520,145.2,49.37,Watch
UNIT 3A,Secondary Superheater,152,2021,2021-06-15,6.1,6.09,3.5,513,139.1,0.38,Safe
UNIT 3A,Secondary Superheater,152,2022,2022-06-15,6.1,6.08,3.5,513,139.1,1.17,Safe
UNIT 3A,Secondary Superheater,152,2023,2023-06-15,6.1,6.07,3.5,513,139.1,1.91,Safe
UNIT 3A,Secondary Superheater,152,2024,2024-06-15,6.1,6.05,3.5,513,139.1,2.75,Safe
UNIT 3A,Secondary Superheater,152,2025,2025-06-15,6.1,6.04,3.5,513,139.1,3.63,Safe
UNIT 3A,Secondary Superheater,153,2021,2021-06-15,6.1,6.07,3.5,531,147.6,1.9,Safe
UNIT 3A,Secondary Superheater,153,2022,2022-06-15,6.1,6.05,3.5,531,147.6,3.24,Safe
UNIT 3A,Secondary Superheater,153,2023,2023-06-15,6.1,6.02,3.5,531,147.6,4.48,Safe
UNIT 3A,Secondary Superheater,153,2024,2024-06-15,6.1,6.01,3.5,531,147.6,5.96,Safe
UNIT 3A,Secondary Superheater,153,2025,2025-06-15,6.1,5.99,3.5,531,147.6,7.25,Safe
UNIT 3A,Secondary Superheater,154,2021,2021-06-15,6.1,5.97,3.5,535,148.1,7.06,Safe
UNIT 3A,Secondary Superheater,154,2022,2022-06-15,6.1,5.93,3.5,535,148.1,8.92,Safe
UNIT 3A,Secondary Superheater,154,2023,2023-06-15,6.1,5.93,3.5,535,148.1,10.84,Safe
UNIT 3A,Secondary Superheater,154,2024,2024-06-15,6.1,5.91,3.5,535,148.1,12.37,Safe
UNIT 3A,Secondary Superheater,154,2025,2025-06-15,6.1,5.85,3.5,535,148.1,14.12,Safe
UNIT 3A,Secondary Superheater,155,2021,2021-06-15,6.1,5.43,3.5,520,144.1,44.53,Watch
UNIT 3A,Secondary Superheater,155,2022,2022-06-15,6.1,5.2,3.5,520,144.1,59.3,Watch
UNIT 3A,Secondary Superheater,155,2023,2023-06-15,6.1,4.91,3.5,520,144.1,74.51,Watch
UNIT 3A,Secondary Superheater,155,2024,2024-06-15,6.1,4.64,3.5,520,144.1,88.14,Critical
UNIT 3A,Secondary Superheater,155,2025,2025-06-15,6.1,4.49,3.5,520,144.1,99.5,Critical
UNIT 3A,Secondary Superheater,156,2021,2021-06-15,6.1,5.71,3.5,525,141,20.01,Safe
UNIT 3A,Secondary Superheater,156,2022,2022-06-15,6.1,5.56,3.5,525,141,30.85,Safe
UNIT 3A,Secondary Superheater,156,2023,2023-06-15,6.1,5.42,3.5,525,141,41.69,Watch
UNIT 3A,Secondary Superheater,156,2024,2024-06-15,6.1,5.3,3.5,525,141,52.71,Watch
UNIT 3A,Secondary Superheater,156,2025,2025-06-15,6.1,4.88,3.5,525,141,63.76,Watch
UNIT 3A,Secondary Superheater,157,2021,2021-06-15,6.1,6.03,3.5,509,150.1,4.17,Safe
UNIT 3A,Secondary Superheater,157,2022,2022-06-15,6.1,5.98,3.5,509,150.1,6.36,Safe
UNIT 3A,Secondary Superheater,157,2023,2023-06-15,6.1,5.95,3.5,509,150.1,8.29,Safe
UNIT 3A,Secondary Superheater,157,2024,2024-06-15,6.1,5.93,3.5,509,150.1,10.73,Safe
UNIT 3A,Secondary Superheater,157,2025,2025-06-15,6.1,5.87,3.5,509,150.1,12.66,Safe
UNIT 3A,Secondary Superheater,158,2021,2021-06-15,6.1,5.63,3.5,516,141.2,32.15,Safe
UNIT 3A,Secondary Superheater,158,2022,2022-06-15,6.1,5.24,3.5,516,141.2,49.47,Watch
UNIT 3A,Secondary Superheater,158,2023,2023-06-15,6.1,4.8,3.5,516,141.2,67.12,Watch
UNIT 3A,Secondary Superheater,158,2024,2024-06-15,6.1,4.8,3.5,516,141.2,83.61,Critical
UNIT 3A,Secondary Superheater,158,2025,2025-06-15,6.1,4.26,3.5,516,141.2,97.64,Critical
UNIT 3A,Secondary Superheater,159,2021,2021-06-15,6.1,6.01,3.5,511,151.3,5.02,Safe
UNIT 3A,Secondary Superheater,159,2022,2022-06-15,6.1,5.97,3.5,511,151.3,7.9,Safe
UNIT 3A,Secondary Superheater,159,2023,2023-06-15,6.1,5.93,3.5,511,151.3,10.62,Safe
UNIT 3A,Secondary Superheater,159,2024,2024-06-15,6.1,5.86,3.5,511,151.3,13.72,Safe
UNIT 3A,Secondary Superheater,159,2025,2025-06-15,6.1,5.86,3.5,511,151.3,16.68,Safe
UNIT 3A,Secondary Superheater,160,2021,2021-06-15,6.1,5.74,3.5,524,150.5,20.48,Safe
UNIT 3A,Secondary Superheater,160,2022,2022-06-15,6.1,5.63,3.5,524,150.5,29.81,Safe
UNIT 3A,Secondary Superheater,160,2023,2023-06-15,6.1,5.49,3.5,524,150.5,38.72,Safe
UNIT 3A,Secondary Superheater,160,2024,2024-06-15,6.1,5.31,3.5,524,150.5,47.12,Watch
UNIT 3A,Secondary Superheater,160,2025,2025-06-15,6.1,5.17,3.5,524,150.5,56.44,Watch
UNIT 3A,Secondary Superheater,161,2021,2021-06-15,6.1,5.52,3.5,512,147.2,30.22,Safe
UNIT 3A,Secondary Superheater,161,2022,2022-06-15,6.1,5.46,3.5,512,147.2,37.63,Safe
UNIT 3A,Secondary Superheater,161,2023,2023-06-15,6.1,5.27,3.5,512,147.2,44.58,Watch
UNIT 3A,Secondary Superheater,161,2024,2024-06-15,6.1,5.31,3.5,512,147.2,52.1,Watch
UNIT 3A,Secondary Superheater,161,2025,2025-06-15,6.1,4.99,3.5,512,147.2,59.22,Watch
UNIT 3A,Secondary Superheater,162,2021,2021-06-15,6.1,5.63,3.5,517,141.6,26.22,Safe
UNIT 3A,Secondary Superheater,162,2022,2022-06-15,6.1,5.55,3.5,517,141.6,34.4,Safe
UNIT 3A,Secondary Superheater,162,2023,2023-06-15,6.1,5.31,3.5,517,141.6,42.24,Watch
UNIT 3A,Secondary Superheater,162,2024,2024-06-15,6.1,5.15,3.5,517,141.6,51.39,Watch
UNIT 3A,Secondary Superheater,162,2025,2025-06-15,6.1,4.93,3.5,517,141.6,60.66,Watch
UNIT 3A,Secondary Superheater,163,2021,2021-06-15,6.1,5.66,3.5,524,151.7,27.6,Safe
UNIT 3A,Secondary Superheater,163,2022,2022-06-15,6.1,5.43,3.5,524,151.7,38.49,Safe
UNIT 3A,Secondary Superheater,163,2023,2023-06-15,6.1,5.22,3.5,524,151.7,46.84,Watch
UNIT 3A,Secondary Superheater,163,2024,2024-06-15,6.1,5.09,3.5,524,151.7,57.3,Watch
UNIT 3A,Secondary Superheater,163,2025,2025-06-15,6.1,5.06,3.5,524,151.7,67.34,Watch
UNIT 3A,Secondary Superheater,164,2021,2021-06-15,6.1,5.51,3.5,515,142.7,34.47,Safe
UNIT 3A,Secondary Superheater,164,2022,2022-06-15,6.1,5.37,3.5,515,142.7,42.65,Watch
UNIT 3A,Secondary Superheater,164,2023,2023-06-15,6.1,5.3,3.5,515,142.7,51.2,Watch
UNIT 3A,Secondary Superheater,164,2024,2024-06-15,6.1,4.9,3.5,515,142.7,61.64,Watch
UNIT 3A,Secondary Superheater,164,2025,2025-06-15,6.1,5.05,3.5,515,142.7,71.71,Watch
UNIT 3A,Secondary Superheater,165,2021,2021-06-15,6.1,5.55,3.5,517,151,30.72,Safe
UNIT 3A,Secondary Superheater,165,2022,2022-06-15,6.1,5.52,3.5,517,151,38.98,Safe
UNIT 3A,Secondary Superheater,165,2023,2023-06-15,6.1,5.29,3.5,517,151,48.58,Watch
UNIT 3A,Secondary Superheater,165,2024,2024-06-15,6.1,5.27,3.5,517,151,56.24,Watch
UNIT 3A,Secondary Superheater,165,2025,2025-06-15,6.1,5.07,3.5,517,151,66.24,Watch
UNIT 3A,Secondary Superheater,166,2021,2021-06-15,6.1,6.05,3.5,515,148.9,3.07,Safe
UNIT 3A,Secondary Superheater,166,2022,2022-06-15,6.1,6.03,3.5,515,148.9,4.34,Safe
UNIT 3A,Secondary Superheater,166,2023,2023-06-15,6.1,5.99,3.5,515,148.9,5.96,Safe
UNIT 3A,Secondary Superheater,166,2024,2024-06-15,6.1,5.98,3.5,515,148.9,7.43,Safe
UNIT 3A,Secondary Superheater,166,2025,2025-06-15,6.1,5.94,3.5,515,148.9,8.88,Safe
UNIT 3A,Secondary Superheater,167,2021,2021-06-15,6.1,5.28,3.5,523,150.2,45.76,Watch
UNIT 3A,Secondary Superheater,167,2022,2022-06-15,6.1,5.16,3.5,523,150.2,62.52,Watch
UNIT 3A,Secondary Superheater,167,2023,2023-06-15,6.1,4.76,3.5,523,150.2,80.42,Critical
UNIT 3A,Secondary Superheater,167,2024,2024-06-15,6.1,4.55,3.5,523,150.2,97.84,Critical
UNIT 3A,Secondary Superheater,167,2025,2025-06-15,6.1,4.18,3.5,523,150.2,99.5,Critical
UNIT 3A,Secondary Superheater,168,2021,2021-06-15,6.1,5.67,3.5,513,150.3,22.73,Safe
UNIT 3A,Secondary Superheater,168,2022,2022-06-15,6.1,5.56,3.5,513,150.3,31.31,Safe
UNIT 3A,Secondary Superheater,168,2023,2023-06-15,6.1,5.29,3.5,513,150.3,42.57,Watch
UNIT 3A,Secondary Superheater,168,2024,2024-06-15,6.1,5.16,3.5,513,150.3,52.49,Watch
UNIT 3A,Secondary Superheater,168,2025,2025-06-15,6.1,5.14,3.5,513,150.3,62.64,Watch
UNIT 3A,Secondary Superheater,169,2021,2021-06-15,6.1,5.71,3.5,514,141.3,25.04,Safe
UNIT 3A,Secondary Superheater,169,2022,2022-06-15,6.1,5.62,3.5,514,141.3,31.73,Safe
UNIT 3A,Secondary Superheater,169,2023,2023-06-15,6.1,5.43,3.5,514,141.3,40.71,Watch
UNIT 3A,Secondary Superheater,169,2024,2024-06-15,6.1,5.18,3.5,514,141.3,47.84,Watch
UNIT 3A,Secondary Superheater,169,2025,2025-06-15,6.1,5.18,3.5,514,141.3,54.58,Watch
UNIT 3A,Secondary Superheater,170,2021,2021-06-15,6.1,6,3.5,534,146.7,5.66,Safe
UNIT 3A,Secondary Superheater,170,2022,2022-06-15,6.1,5.97,3.5,534,146.7,6.79,Safe
UNIT 3A,Secondary Superheater,170,2023,2023-06-15,6.1,5.95,3.5,534,146.7,8.03,Safe
UNIT 3A,Secondary Superheater,170,2024,2024-06-15,6.1,5.92,3.5,534,146.7,9.41,Safe
UNIT 3A,Secondary Superheater,170,2025,2025-06-15,6.1,5.93,3.5,534,146.7,10.73,Safe
UNIT 3A,Secondary Superheater,171,2021,2021-06-15,6.1,5.54,3.5,516,148.3,32.55,Safe
UNIT 3A,Secondary Superheater,171,2022,2022-06-15,6.1,5.27,3.5,516,148.3,44.28,Watch
UNIT 3A,Secondary Superheater,171,2023,2023-06-15,6.1,5.12,3.5,516,148.3,57.68,Watch
UNIT 3A,Secondary Superheater,171,2024,2024-06-15,6.1,5.05,3.5,516,148.3,70.96,Watch
UNIT 3A,Secondary Superheater,171,2025,2025-06-15,6.1,4.86,3.5,516,148.3,84.92,Critical
UNIT 3A,Secondary Superheater,172,2021,2021-06-15,6.1,5.67,3.5,529,138.2,22.8,Safe
UNIT 3A,Secondary Superheater,172,2022,2022-06-15,6.1,5.65,3.5,529,138.2,30.8,Safe
UNIT 3A,Secondary Superheater,172,2023,2023-06-15,6.1,5.42,3.5,529,138.2,37.16,Safe
UNIT 3A,Secondary Superheater,172,2024,2024-06-15,6.1,5.37,3.5,529,138.2,43.4,Watch
UNIT 3A,Secondary Superheater,172,2025,2025-06-15,6.1,5.23,3.5,529,138.2,49.87,Watch
UNIT 3A,Secondary Superheater,173,2021,2021-06-15,6.1,5.53,3.5,531,148.7,30.39,Safe
UNIT 3A,Secondary Superheater,173,2022,2022-06-15,6.1,5.33,3.5,531,148.7,41.01,Watch
UNIT 3A,Secondary Superheater,173,2023,2023-06-15,6.1,5.19,3.5,531,148.7,50.13,Watch
UNIT 3A,Secondary Superheater,173,2024,2024-06-15,6.1,5.21,3.5,531,148.7,60.85,Watch
UNIT 3A,Secondary Superheater,173,2025,2025-06-15,6.1,5.01,3.5,531,148.7,70.54,Watch
UNIT 3A,Secondary Superheater,174,2021,2021-06-15,6.1,5.75,3.5,540,146.4,23.55,Safe
UNIT 3A,Secondary Superheater,174,2022,2022-06-15,6.1,5.61,3.5,540,146.4,30.56,Safe
UNIT 3A,Secondary Superheater,174,2023,2023-06-15,6.1,5.55,3.5,540,146.4,38.04,Safe
UNIT 3A,Secondary Superheater,174,2024,2024-06-15,6.1,5.36,3.5,540,146.4,46.78,Watch
UNIT 3A,Secondary Superheater,174,2025,2025-06-15,6.1,5.17,3.5,540,146.4,53.9,Watch
UNIT 3A,Secondary Superheater,175,2021,2021-06-15,6.1,6.01,3.5,508,143.9,4.53,Safe
UNIT 3A,Secondary Superheater,175,2022,2022-06-15,6.1,6,3.5,508,143.9,6.07,Safe
UNIT 3A,Secondary Superheater,175,2023,2023-06-15,6.1,5.97,3.5,508,143.9,7.25,Safe
UNIT 3A,Secondary Superheater,175,2024,2024-06-15,6.1,5.93,3.5,508,143.9,8.78,Safe
UNIT 3A,Secondary Superheater,175,2025,2025-06-15,6.1,5.95,3.5,508,143.9,10.01,Safe
UNIT 3A,Secondary Superheater,176,2021,2021-06-15,6.1,5.46,3.5,519,142.7,39.84,Safe
UNIT 3A,Secondary Superheater,176,2022,2022-06-15,6.1,5.09,3.5,519,142.7,53.59,Watch
UNIT 3A,Secondary Superheater,176,2023,2023-06-15,6.1,5.04,3.5,519,142.7,67.93,Watch
UNIT 3A,Secondary Superheater,176,2024,2024-06-15,6.1,4.63,3.5,519,142.7,83.59,Critical
UNIT 3A,Secondary Superheater,176,2025,2025-06-15,6.1,4.26,3.5,519,142.7,99.29,Critical
UNIT 3A,Secondary Superheater,177,2021,2021-06-15,6.1,5.57,3.5,503,151.1,32.81,Safe
UNIT 3A,Secondary Superheater,177,2022,2022-06-15,6.1,5.33,3.5,503,151.1,42.58,Watch
UNIT 3A,Secondary Superheater,177,2023,2023-06-15,6.1,5.21,3.5,503,151.1,52.89,Watch
UNIT 3A,Secondary Superheater,177,2024,2024-06-15,6.1,4.98,3.5,503,151.1,61,Watch
UNIT 3A,Secondary Superheater,177,2025,2025-06-15,6.1,4.83,3.5,503,151.1,70.88,Watch
UNIT 3A,Secondary Superheater,178,2021,2021-06-15,6.1,5.74,3.5,528,144.3,23.17,Safe
UNIT 3A,Secondary Superheater,178,2022,2022-06-15,6.1,5.64,3.5,528,144.3,31.47,Safe
UNIT 3A,Secondary Superheater,178,2023,2023-06-15,6.1,5.32,3.5,528,144.3,41.21,Watch
UNIT 3A,Secondary Superheater,178,2024,2024-06-15,6.1,5.27,3.5,528,144.3,49.95,Watch
UNIT 3A,Secondary Superheater,178,2025,2025-06-15,6.1,5.15,3.5,528,144.3,57.83,Watch
UNIT 3A,Secondary Superheater,179,2021,2021-06-15,6.1,6.04,3.5,527,147.9,4.05,Safe
UNIT 3A,Secondary Superheater,179,2022,2022-06-15,6.1,6,3.5,527,147.9,6.72,Safe
UNIT 3A,Secondary Superheater,179,2023,2023-06-15,6.1,5.92,3.5,527,147.9,9.47,Safe
UNIT 3A,Secondary Superheater,179,2024,2024-06-15,6.1,5.9,3.5,527,147.9,12.25,Safe
UNIT 3A,Secondary Superheater,179,2025,2025-06-15,6.1,5.86,3.5,527,147.9,14.81,Safe
UNIT 3A,Secondary Superheater,180,2021,2021-06-15,6.1,5.77,3.5,527,139.8,20.51,Safe
UNIT 3A,Secondary Superheater,180,2022,2022-06-15,6.1,5.62,3.5,527,139.8,31.07,Safe
UNIT 3A,Secondary Superheater,180,2023,2023-06-15,6.1,5.48,3.5,527,139.8,41.13,Watch
UNIT 3A,Secondary Superheater,180,2024,2024-06-15,6.1,5.22,3.5,527,139.8,50.88,Watch
UNIT 3A,Secondary Superheater,180,2025,2025-06-15,6.1,5.14,3.5,527,139.8,60.65,Watch
UNIT 3A,Secondary Superheater,181,2021,2021-06-15,6.1,5.5,3.5,511,143.8,41.11,Watch
UNIT 3A,Secondary Superheater,181,2022,2022-06-15,6.1,5.17,3.5,511,143.8,56.2,Watch
UNIT 3A,Secondary Superheater,181,2023,2023-06-15,6.1,4.94,3.5,511,143.8,69.73,Watch
UNIT 3A,Secondary Superheater,181,2024,2024-06-15,6.1,4.46,3.5,511,143.8,85.58,Critical
UNIT 3A,Secondary Superheater,181,2025,2025-06-15,6.1,4.42,3.5,511,143.8,99.5,Critical
UNIT 3A,Secondary Superheater,182,2021,2021-06-15,6.1,5.75,3.5,508,139,20.06,Safe
UNIT 3A,Secondary Superheater,182,2022,2022-06-15,6.1,5.59,3.5,508,139,28.39,Safe
UNIT 3A,Secondary Superheater,182,2023,2023-06-15,6.1,5.54,3.5,508,139,37.94,Safe
UNIT 3A,Secondary Superheater,182,2024,2024-06-15,6.1,5.28,3.5,508,139,46.82,Watch
UNIT 3A,Secondary Superheater,182,2025,2025-06-15,6.1,5.05,3.5,508,139,56.58,Watch
UNIT 3A,Secondary Superheater,183,2021,2021-06-15,6.1,6.1,3.5,506,141.4,0.06,Safe
UNIT 3A,Secondary Superheater,183,2022,2022-06-15,6.1,6.07,3.5,506,141.4,1.52,Safe
UNIT 3A,Secondary Superheater,183,2023,2023-06-15,6.1,6.04,3.5,506,141.4,3.3,Safe
UNIT 3A,Secondary Superheater,183,2024,2024-06-15,6.1,6.02,3.5,506,141.4,4.78,Safe
UNIT 3A,Secondary Superheater,183,2025,2025-06-15,6.1,6,3.5,506,141.4,6.5,Safe
UNIT 3A,Secondary Superheater,184,2021,2021-06-15,6.1,5.7,3.5,525,142.5,27.91,Safe
UNIT 3A,Secondary Superheater,184,2022,2022-06-15,6.1,5.45,3.5,525,142.5,37.32,Safe
UNIT 3A,Secondary Superheater,184,2023,2023-06-15,6.1,5.38,3.5,525,142.5,45.37,Watch
UNIT 3A,Secondary Superheater,184,2024,2024-06-15,6.1,5.13,3.5,525,142.5,55.37,Watch
UNIT 3A,Secondary Superheater,184,2025,2025-06-15,6.1,4.96,3.5,525,142.5,64.41,Watch
UNIT 3A,Secondary Superheater,185,2021,2021-06-15,6.1,5.72,3.5,533,139.7,24.52,Safe
UNIT 3A,Secondary Superheater,185,2022,2022-06-15,6.1,5.54,3.5,533,139.7,31.52,Safe
UNIT 3A,Secondary Superheater,185,2023,2023-06-15,6.1,5.46,3.5,533,139.7,39.47,Safe
UNIT 3A,Secondary Superheater,185,2024,2024-06-15,6.1,5.25,3.5,533,139.7,46.58,Watch
UNIT 3A,Secondary Superheater,185,2025,2025-06-15,6.1,5.14,3.5,533,139.7,53.13,Watch
UNIT 3A,Secondary Superheater,186,2021,2021-06-15,6.1,5.52,3.5,532,147,38.62,Safe
UNIT 3A,Secondary Superheater,186,2022,2022-06-15,6.1,5.15,3.5,532,147,52.81,Watch
UNIT 3A,Secondary Superheater,186,2023,2023-06-15,6.1,4.85,3.5,532,147,68.36,Watch
UNIT 3A,Secondary Superheater,186,2024,2024-06-15,6.1,4.65,3.5,532,147,83.97,Critical
UNIT 3A,Secondary Superheater,186,2025,2025-06-15,6.1,4.46,3.5,532,147,99.5,Critical
UNIT 3A,Secondary Superheater,187,2021,2021-06-15,6.1,5.67,3.5,509,140.4,29.35,Safe
UNIT 3A,Secondary Superheater,187,2022,2022-06-15,6.1,5.45,3.5,509,140.4,37.2,Safe
UNIT 3A,Secondary Superheater,187,2023,2023-06-15,6.1,5.44,3.5,509,140.4,43.86,Watch
UNIT 3A,Secondary Superheater,187,2024,2024-06-15,6.1,5.29,3.5,509,140.4,51.21,Watch
UNIT 3A,Secondary Superheater,187,2025,2025-06-15,6.1,5.22,3.5,509,140.4,58.08,Watch
UNIT 3A,Secondary Superheater,188,2021,2021-06-15,6.1,6.07,3.5,500,139.1,2.11,Safe
UNIT 3A,Secondary Superheater,188,2022,2022-06-15,6.1,6.03,3.5,500,139.1,3.51,Safe
UNIT 3A,Secondary Superheater,188,2023,2023-06-15,6.1,6.01,3.5,500,139.1,5.07,Safe
UNIT 3A,Secondary Superheater,188,2024,2024-06-15,6.1,5.99,3.5,500,139.1,6.36,Safe
UNIT 3A,Secondary Superheater,188,2025,2025-06-15,6.1,5.98,3.5,500,139.1,8.01,Safe
UNIT 3A,Secondary Superheater,189,2021,2021-06-15,6.1,5.72,3.5,516,141.3,22.21,Safe
UNIT 3A,Secondary Superheater,189,2022,2022-06-15,6.1,5.54,3.5,516,141.3,31.79,Safe
UNIT 3A,Secondary Superheater,189,2023,2023-06-15,6.1,5.49,3.5,516,141.3,41.61,Watch
UNIT 3A,Secondary Superheater,189,2024,2024-06-15,6.1,5.32,3.5,516,141.3,51.48,Watch
UNIT 3A,Secondary Superheater,189,2025,2025-06-15,6.1,5.18,3.5,516,141.3,61.28,Watch
UNIT 3A,Secondary Superheater,190,2021,2021-06-15,6.1,5.61,3.5,524,139.2,27.57,Safe
UNIT 3A,Secondary Superheater,190,2022,2022-06-15,6.1,5.52,3.5,524,139.2,36.99,Safe
UNIT 3A,Secondary Superheater,190,2023,2023-06-15,6.1,5.24,3.5,524,139.2,46.98,Watch
UNIT 3A,Secondary Superheater,190,2024,2024-06-15,6.1,4.98,3.5,524,139.2,58.73,Watch
UNIT 3A,Secondary Superheater,190,2025,2025-06-15,6.1,5.11,3.5,524,139.2,68.07,Watch
UNIT 3A,Secondary Superheater,191,2021,2021-06-15,6.1,5.5,3.5,513,143.2,31.74,Safe
